000036.SZ,2002-08,10666581
000036.SZ,2002-09,10668221
000036.SZ,2002-10,10669719
000036.SZ,2002-11,10671041
000036.SZ,2002-12,10672598
000036.SZ,2003-01,10674234
000036.SZ,2003-02,10675729
000036.SZ,2003-03,10676788
000036.SZ,2003-04,10678373
000036.SZ,2003-05,10680058
000036.SZ,2003-06,10681117
000036.SZ,2003-07,10682699
000036.SZ,2003-08,10684223
000036.SZ,2003-09,10685827
000036.SZ,2003-10,10687413
000036.SZ,2003-11,10688781
000036.SZ,2003-12,10690296
000036.SZ,2004-01,10692047
000036.SZ,2004-02,10693043
000036.SZ,2004-03,10694576
000036.SZ,2004-04,10696339
000036.SZ,2004-05,10698026
000036.SZ,2004-06,10699233
000036.SZ,2004-07,10700814
000036.SZ,2004-08,10702477
000036.SZ,2004-09,10704136
000036.SZ,2004-10,10705818
000036.SZ,2004-12,10706738
000036.SZ,2005-01,10707800
000036.SZ,2005-02,10709228
000036.SZ,2005-03,10710208
000036.SZ,2005-04,10711964
000036.SZ,2005-05,10713503
000036.SZ,2005-06,10714725
000036.SZ,2005-07,10716425
000036.SZ,2005-08,10718030
000036.SZ,2005-09,10719800
000036.SZ,2005-10,10721493
000036.SZ,2005-11,10722707
000036.SZ,2005-12,10724363
000036.SZ,2006-01,10726022
000036.SZ,2006-03,10727028
000036.SZ,2006-04,10727725
000036.SZ,2006-05,10729299
000036.SZ,2006-06,10730631
000036.SZ,2006-07,10732354
000036.SZ,2006-08,10733917
000036.SZ,2006-09,10735710
000036.SZ,2006-10,10737334
000036.SZ,2006-11,10738662
000036.SZ,2006-12,10740370
000036.SZ,2007-01,10742031
000036.SZ,2007-02,10743596
000036.SZ,2007-03,10744768
000036.SZ,2007-04,10746415
000036.SZ,2007-05,10748105
000036.SZ,2007-06,10749601
000036.SZ,2007-07,10751174
000036.SZ,2007-08,10752722
000036.SZ,2007-09,10754518
000036.SZ,2007-10,10756018
000036.SZ,2007-11,10757420
000036.SZ,2007-12,10759116
000036.SZ,2008-01,10760591
000036.SZ,2008-02,10762248
000036.SZ,2008-03,10763487
000036.SZ,2008-04,10765096
000036.SZ,2008-05,10766703
000036.SZ,2008-06,10768192
000036.SZ,2008-07,10769752
000036.SZ,2008-08,10771525
000036.SZ,2008-09,10773126
000036.SZ,2008-10,10774588
000036.SZ,2008-11,10775746
000036.SZ,2008-12,10777215
000036.SZ,2009-01,10779001
000036.SZ,2009-02,10780159
000036.SZ,2009-03,10781728
000036.SZ,2009-04,10783434
000036.SZ,2009-05,10784999
000036.SZ,2009-06,10786323
000036.SZ,2009-07,10788055
000036.SZ,2009-08,10789859
000036.SZ,2009-09,10791515
000036.SZ,2009-10,10793240
000036.SZ,2009-11,10794482
000036.SZ,2009-12,10796037
000036.SZ,2010-01,10797834
000036.SZ,2010-02,10799313
000036.SZ,2010-03,10800474
000036.SZ,2010-04,10802258
000036.SZ,2010-05,10803902
000036.SZ,2010-06,10805452
000036.SZ,2010-07,10806771
000036.SZ,2010-08,10808475
000036.SZ,2010-09,10810195
000036.SZ,2010-10,10811680
000036.SZ,2010-11,10812925
000036.SZ,2010-12,10814559
000036.SZ,2011-01,10816344
000036.SZ,2011-02,10817881
000036.SZ,2011-03,10819039
000036.SZ,2011-04,10820831
000036.SZ,2011-05,10822308
000036.SZ,2011-06,10823853
000036.SZ,2011-07,10825474
000036.SZ,2011-08,10827083
000036.SZ,2011-09,10828837
000036.SZ,2011-10,10830439
000036.SZ,2011-11,10831669
000036.SZ,2011-12,10833355
000036.SZ,2012-01,10835025
000036.SZ,2012-02,10836175
000036.SZ,2012-03,10837788
000036.SZ,2012-04,10839474
000036.SZ,2012-05,10840802
000036.SZ,2012-06,10842447
000036.SZ,2012-07,10844017
000036.SZ,2012-08,10845741
000036.SZ,2012-09,10847441
000036.SZ,2012-10,10848980
000036.SZ,2012-11,10850365
000036.SZ,2012-12,10852073
000036.SZ,2013-01,10853705
000036.SZ,2013-02,10855275
000036.SZ,2013-03,10856437
000036.SZ,2013-04,10858057
000036.SZ,2013-05,10859447
000036.SZ,2013-06,10861141
000036.SZ,2013-07,10862452
000036.SZ,2013-08,10864215
000036.SZ,2013-10,10865901
000036.SZ,2013-11,10866138
000036.SZ,2013-12,10867770
000036.SZ,2014-01,10869466
000036.SZ,2014-02,10871071
000036.SZ,2014-03,10872303
000036.SZ,2014-04,10873920
000036.SZ,2014-05,10875523
000036.SZ,2014-06,10877053
000036.SZ,2014-07,10878192
000036.SZ,2014-08,10879959
000036.SZ,2014-09,10881581
000036.SZ,2014-10,10883228
000036.SZ,2014-11,10884646
000036.SZ,2014-12,10886215
000036.SZ,2015-01,10888014
000036.SZ,2015-02,10889576
000036.SZ,2015-03,10890740
000036.SZ,2015-04,10892470
000036.SZ,2015-05,10893714
000036.SZ,2015-06,10895286
000036.SZ,2015-07,10897009
000036.SZ,2015-08,10898662
000036.SZ,2015-09,10900312
000036.SZ,2015-10,10901887
000036.SZ,2015-11,10903228
000036.SZ,2015-12,10904886
000036.SZ,2016-01,10906692
000036.SZ,2016-02,10908271
000036.SZ,2016-03,10909528
000036.SZ,2016-04,10911348
000036.SZ,2016-05,10912918
000036.SZ,2016-06,10914559
000036.SZ,2016-07,10916125
000036.SZ,2016-08,10917774
000036.SZ,2016-09,10919564
000036.SZ,2016-10,10921138
000036.SZ,2016-11,10922403
000036.SZ,2016-12,10924118
000036.SZ,2017-01,10925803
000036.SZ,2017-02,10927166
000036.SZ,2017-03,10928535
000036.SZ,2017-04,10930286
000036.SZ,2017-05,10931681
000036.SZ,2017-06,10933234
000036.SZ,2017-07,10934948
000036.SZ,2017-08,10936620
000036.SZ,2017-09,10938525
000036.SZ,2017-10,10940267
000036.SZ,2017-11,10941616
000036.SZ,2017-12,10943326
000036.SZ,2018-01,10944929
000036.SZ,2018-02,10946696
000036.SZ,2018-03,10947879
000036.SZ,2018-04,10949576
000036.SZ,2018-05,10950955
000036.SZ,2018-06,10952628
000036.SZ,2018-07,10954154
000036.SZ,2018-08,10955855
000036.SZ,2018-09,10957636
000036.SZ,2018-10,10959110
000036.SZ,2018-11,10960512
000036.SZ,2018-12,10962234
000036.SZ,2019-01,10963799
000036.SZ,2019-02,10965512
000036.SZ,2019-03,10966681
000036.SZ,2019-04,10968348
000036.SZ,2019-05,10970005
000036.SZ,2019-06,10971570
000036.SZ,2019-07,10973057
000036.SZ,2019-08,10974850
000036.SZ,2019-09,10976562
000036.SZ,2019-10,10978124
000036.SZ,2019-11,10979518
000036.SZ,2019-12,10981146
000036.SZ,2020-01,10982864
000036.SZ,2020-02,10984119
000036.SZ,2020-03,10985685
000036.SZ,2020-04,10987415
000036.SZ,2020-05,10989045
000036.SZ,2020-06,10990459
000036.SZ,2020-07,10992026
000036.SZ,2020-08,10993860
000036.SZ,2020-09,10995515
000036.SZ,2020-10,10997209
000036.SZ,2020-11,10998461
000036.SZ,2020-12,11000095
000036.SZ,2021-01,11001865
000036.SZ,2021-02,11003410
000036.SZ,2021-03,11004582
000036.SZ,2021-04,11006371
000036.SZ,2021-05,11007984
000036.SZ,2021-06,11009369
000036.SZ,2021-07,11010973
000036.SZ,2021-08,11012712
000036.SZ,2021-09,11014438
000036.SZ,2021-10,11016021
000036.SZ,2021-11,11017268
000036.SZ,2021-12,11018993
000037.SZ,2000-01,11020724
000037.SZ,2000-02,11022131
000037.SZ,2000-03,11023068
000037.SZ,2000-04,11024900
000037.SZ,2000-05,11026502
000037.SZ,2000-06,11027906
000037.SZ,2000-07,11029569
000037.SZ,2000-08,11031221
000037.SZ,2000-09,11032940
000037.SZ,2000-10,11034573
000037.SZ,2000-11,11035892
000037.SZ,2000-12,11037626
000037.SZ,2001-01,11039184
000037.SZ,2001-02,11040288
000037.SZ,2001-03,11041720
000037.SZ,2001-04,11043489
000037.SZ,2001-05,11045080
000037.SZ,2001-06,11046514
000037.SZ,2001-07,11048193
000037.SZ,2001-08,11049939
000037.SZ,2001-09,11051744
000037.SZ,2001-10,11053324
000037.SZ,2001-11,11054739
000037.SZ,2001-12,11056467
000037.SZ,2002-01,11058067
000037.SZ,2002-02,11059634
000037.SZ,2002-03,11060423
000037.SZ,2002-04,11062083
000037.SZ,2002-05,11063834
000037.SZ,2002-06,11065031
000037.SZ,2002-07,11066630
000037.SZ,2002-08,11068457
000037.SZ,2002-09,11070212
000037.SZ,2002-10,11071824
000037.SZ,2002-11,11073256
000037.SZ,2002-12,11074914
000037.SZ,2003-01,11076612
000037.SZ,2003-02,11078105
000037.SZ,2003-03,11079219
000037.SZ,2003-04,11080813
000037.SZ,2003-05,11082515
000037.SZ,2003-06,11083567
000037.SZ,2003-07,11085156
000037.SZ,2003-08,11086958
000037.SZ,2003-09,11088629
000037.SZ,2003-10,11090357
000037.SZ,2003-11,11091748
000037.SZ,2003-12,11093246
000037.SZ,2004-01,11095084
000037.SZ,2004-02,11096124
000037.SZ,2004-03,11097703
000037.SZ,2004-04,11099557
000037.SZ,2004-05,11101251
000037.SZ,2004-06,11102510
000037.SZ,2004-07,11104252
000037.SZ,2004-08,11105981
000037.SZ,2004-09,11107729
000037.SZ,2004-10,11109314
000037.SZ,2004-11,11110602
000037.SZ,2004-12,11112280
000037.SZ,2005-01,11114090
000037.SZ,2005-02,11115581
000037.SZ,2005-03,11116612
000037.SZ,2005-04,11118455
000037.SZ,2005-05,11120045
000037.SZ,2005-06,11121312
000037.SZ,2005-07,11122957
000037.SZ,2005-08,11124534
000037.SZ,2005-09,11126135
000037.SZ,2005-10,11127820
000037.SZ,2005-11,11129040
000037.SZ,2005-12,11130694
000037.SZ,2006-01,11132330
000037.SZ,2006-02,11133312
000037.SZ,2006-03,11133694
000037.SZ,2006-04,11133999
000037.SZ,2006-05,11135522
000037.SZ,2006-06,11136900
000037.SZ,2006-07,11138573
000037.SZ,2006-08,11140149
000037.SZ,2006-09,11141875
000037.SZ,2006-10,11143447
000037.SZ,2006-11,11144643
000037.SZ,2006-12,11146288
000037.SZ,2007-01,11147857
000037.SZ,2007-02,11149306
000037.SZ,2007-03,11150448
000037.SZ,2007-04,11152131
000037.SZ,2007-05,11153697
000037.SZ,2007-06,11155160
000037.SZ,2007-07,11156767
000037.SZ,2007-08,11158435
000037.SZ,2007-09,11160195
000037.SZ,2007-10,11161670
000037.SZ,2007-11,11162987
000037.SZ,2007-12,11164555
000037.SZ,2008-01,11166064
000037.SZ,2008-02,11167651
000037.SZ,2008-03,11168853
000037.SZ,2008-04,11170473
000037.SZ,2008-05,11172019
000037.SZ,2008-06,11173447
000037.SZ,2008-07,11174953
000037.SZ,2008-08,11176675
000037.SZ,2008-09,11177715
000037.SZ,2008-10,11179062
000037.SZ,2008-11,11180129
000037.SZ,2008-12,11181654
000037.SZ,2009-01,11183345
000037.SZ,2009-02,11184415
000037.SZ,2009-03,11185943
000037.SZ,2009-04,11187620
000037.SZ,2009-05,11189075
000037.SZ,2009-06,11190450
000037.SZ,2009-07,11192131
000037.SZ,2009-08,11193902
000037.SZ,2009-09,11195434
000037.SZ,2009-10,11197131
000037.SZ,2009-11,11198365
000037.SZ,2009-12,11199915
000037.SZ,2010-01,11201690
000037.SZ,2010-02,11203153
000037.SZ,2010-03,11204297
000037.SZ,2010-04,11206073
000037.SZ,2010-05,11207696
000037.SZ,2010-06,11209084
000037.SZ,2010-07,11210538
000037.SZ,2010-08,11212148
000037.SZ,2010-09,11213837
000037.SZ,2010-10,11215311
000037.SZ,2010-11,11216542
000037.SZ,2010-12,11218158
000037.SZ,2011-01,11219910
000037.SZ,2011-02,11221330
000037.SZ,2011-03,11222414
000037.SZ,2011-04,11224187
000037.SZ,2011-05,11225654
000037.SZ,2011-06,11227114
000037.SZ,2011-07,11228729
000037.SZ,2011-08,11230250
000037.SZ,2011-09,11232022
000037.SZ,2011-10,11233524
000037.SZ,2011-11,11234651
000037.SZ,2011-12,11236241
000037.SZ,2012-01,11237824
000037.SZ,2012-02,11238948
000037.SZ,2012-03,11240533
000037.SZ,2012-04,11242211
000037.SZ,2012-05,11243504
000037.SZ,2012-06,11245079
000037.SZ,2012-07,11246522
000037.SZ,2012-08,11248190
000037.SZ,2012-09,11249902
000037.SZ,2012-10,11251395
000037.SZ,2012-11,11252745
000037.SZ,2012-12,11254207
000037.SZ,2013-01,11255808
000037.SZ,2013-02,11257329
000037.SZ,2013-03,11258463
000037.SZ,2013-04,11260051
000037.SZ,2013-05,11261400
000037.SZ,2013-06,11263075
000037.SZ,2013-07,11264353
000037.SZ,2013-08,11266082
000037.SZ,2013-09,11267745
000037.SZ,2013-10,11269176
000037.SZ,2013-11,11270541
000037.SZ,2013-12,11272119
000037.SZ,2014-01,11273779
000037.SZ,2014-08,11274160
000037.SZ,2014-09,11274706
000037.SZ,2014-10,11276323
000037.SZ,2014-11,11277700
000037.SZ,2014-12,11279251
000037.SZ,2015-01,11281043
000037.SZ,2015-02,11282595
000037.SZ,2015-03,11283762
000037.SZ,2015-04,11285494
000037.SZ,2015-05,11287228
000037.SZ,2015-06,11288892
000037.SZ,2015-07,11290646
000037.SZ,2015-08,11292508
000037.SZ,2015-09,11294195
000037.SZ,2015-10,11295719
000037.SZ,2015-11,11297038
000037.SZ,2015-12,11298753
000037.SZ,2016-01,11300667
000037.SZ,2016-02,11302224
000037.SZ,2016-03,11303509
000037.SZ,2016-04,11305342
000037.SZ,2016-05,11306860
000037.SZ,2016-11,11308486
000037.SZ,2016-12,11309138
000037.SZ,2017-01,11310883
000037.SZ,2017-02,11312332
000037.SZ,2017-03,11313790
000037.SZ,2017-04,11315634
000037.SZ,2017-05,11316995
000037.SZ,2017-06,11318516
000037.SZ,2017-07,11320241
000037.SZ,2017-08,11321873
000037.SZ,2017-09,11323621
000037.SZ,2017-10,11325225
000037.SZ,2017-11,11326507
000037.SZ,2017-12,11328162
000037.SZ,2018-01,11329747
000037.SZ,2018-02,11331398
000037.SZ,2018-03,11332521
000037.SZ,2018-04,11334184
000037.SZ,2018-05,11335552
000037.SZ,2018-06,11337223
000037.SZ,2018-07,11338723
000037.SZ,2018-08,11340369
000037.SZ,2018-09,11342116
000037.SZ,2018-10,11343570
000037.SZ,2018-11,11344955
000037.SZ,2018-12,11346647
000037.SZ,2019-01,11348196
000037.SZ,2019-02,11349897
000037.SZ,2019-03,11350825
000037.SZ,2019-04,11352548
000037.SZ,2019-05,11354292
000037.SZ,2019-06,11355902
000037.SZ,2019-07,11357440
000037.SZ,2019-08,11359345
000037.SZ,2019-09,11361160
000037.SZ,2019-10,11362806
000037.SZ,2019-11,11364281
000037.SZ,2019-12,11365985
000037.SZ,2020-01,11367797
000037.SZ,2020-02,11369113
000037.SZ,2020-03,11370757
000037.SZ,2020-04,11372567
000037.SZ,2020-05,11374297
000037.SZ,2020-06,11375773
000037.SZ,2020-07,11377406
000037.SZ,2020-08,11379325
000037.SZ,2020-09,11381059
000037.SZ,2020-10,11382879
000037.SZ,2020-11,11384203
000037.SZ,2020-12,11385936
000037.SZ,2021-01,11387857
000037.SZ,2021-02,11389488
000037.SZ,2021-03,11390641
000037.SZ,2021-04,11392501
000037.SZ,2021-05,11394169
000037.SZ,2021-06,11395576
000037.SZ,2021-07,11397202
000037.SZ,2021-08,11398907
000037.SZ,2021-09,11400616
000037.SZ,2021-10,11402174
000037.SZ,2021-11,11403429
000037.SZ,2021-12,11405122
000038.SZ,2000-01,11406819
000038.SZ,2000-02,11408297
000038.SZ,2000-03,11409257
000038.SZ,2000-04,11411068
000038.SZ,2000-05,11412571
000038.SZ,2000-06,11413905
000038.SZ,2000-07,11415634
000038.SZ,2000-08,11417283
000038.SZ,2000-09,11419087
000038.SZ,2000-10,11420748
000038.SZ,2000-11,11422089
000038.SZ,2000-12,11423814
000038.SZ,2001-01,11425472
000038.SZ,2001-02,11426574
000038.SZ,2001-03,11427898
000038.SZ,2001-04,11429621
000038.SZ,2001-05,11431189
000038.SZ,2001-06,11432618
000038.SZ,2001-07,11434216
000038.SZ,2001-08,11435948
000038.SZ,2001-09,11437735
000038.SZ,2001-10,11439300
000038.SZ,2001-11,11440633
000038.SZ,2001-12,11442363
000038.SZ,2002-01,11443862
000038.SZ,2002-02,11445364
000038.SZ,2002-03,11446148
000038.SZ,2002-04,11447736
000038.SZ,2002-05,11449477
000038.SZ,2002-06,11450812
000038.SZ,2002-07,11452382
000038.SZ,2002-08,11454180
000038.SZ,2002-09,11455914
000038.SZ,2002-10,11457432
000038.SZ,2002-11,11458870
000038.SZ,2002-12,11460531
000038.SZ,2003-01,11462232
000038.SZ,2003-02,11463796
000038.SZ,2003-03,11464980
000038.SZ,2003-04,11466626
000038.SZ,2003-05,11468282
000038.SZ,2003-06,11469457
000038.SZ,2003-07,11471099
000038.SZ,2003-08,11472870
000038.SZ,2003-09,11474332
000038.SZ,2003-10,11475955
000038.SZ,2003-11,11477325
000038.SZ,2003-12,11478782
000038.SZ,2004-01,11480474
000038.SZ,2004-02,11481437
000038.SZ,2004-03,11483024
000038.SZ,2004-04,11484851
000038.SZ,2004-05,11486611
000038.SZ,2004-06,11487798
000038.SZ,2004-07,11489583
000038.SZ,2004-08,11491293
000038.SZ,2004-09,11492867
000038.SZ,2004-10,11494511
000038.SZ,2004-11,11495718
000038.SZ,2004-12,11497403
000038.SZ,2005-01,11499100
000038.SZ,2005-02,11500568
000038.SZ,2005-03,11501534
000038.SZ,2005-04,11503222
000038.SZ,2005-05,11504794
000038.SZ,2005-06,11506062
000038.SZ,2005-07,11507547
000038.SZ,2005-08,11509042
000038.SZ,2005-09,11510766
000038.SZ,2005-10,11512413
000038.SZ,2005-11,11513604
000038.SZ,2005-12,11515219
000038.SZ,2006-01,11516827
000038.SZ,2006-02,11518019
000038.SZ,2006-03,11519293
000038.SZ,2006-04,11521017
000038.SZ,2006-05,11522514
000038.SZ,2006-06,11523785
000038.SZ,2006-07,11525356
000038.SZ,2006-08,11526929
000038.SZ,2006-09,11528615
000038.SZ,2006-10,11530167
000038.SZ,2006-11,11531437
000038.SZ,2006-12,11533065
000038.SZ,2007-01,11534542
000038.SZ,2007-02,11536030
000038.SZ,2007-03,11537136
000038.SZ,2007-04,11538793
000038.SZ,2013-02,11540326
000038.SZ,2013-03,11541143
000038.SZ,2013-04,11542789
000038.SZ,2013-05,11544146
000038.SZ,2013-06,11545826
000038.SZ,2013-07,11547152
000038.SZ,2013-08,11548872
000038.SZ,2013-09,11550599
000038.SZ,2013-10,11552128
000038.SZ,2013-11,11553584
000038.SZ,2013-12,11555260
000038.SZ,2014-01,11557013
000038.SZ,2014-02,11558678
000038.SZ,2014-03,11559975
000038.SZ,2014-04,11561639
000038.SZ,2014-05,11563319
000038.SZ,2014-06,11564913
000038.SZ,2014-07,11566504
000038.SZ,2014-08,11568346
000038.SZ,2014-09,11570043
000038.SZ,2014-10,11571745
000038.SZ,2014-11,11573200
000038.SZ,2014-12,11574828
000038.SZ,2015-01,11576690
000038.SZ,2015-02,11578288
000038.SZ,2015-03,11579495
000038.SZ,2015-08,11580785
000038.SZ,2015-09,11581935
000038.SZ,2015-10,11583563
000038.SZ,2015-11,11584963
000038.SZ,2015-12,11586265
000038.SZ,2016-06,11587479
000038.SZ,2016-07,11588046
000038.SZ,2016-08,11589775
000038.SZ,2016-09,11591657
000038.SZ,2016-10,11593269
000038.SZ,2016-11,11594568
000038.SZ,2016-12,11596353
000038.SZ,2017-01,11598111
000038.SZ,2017-02,11599550
000038.SZ,2017-03,11601008
000038.SZ,2017-04,11602850
000038.SZ,2017-05,11604287
000038.SZ,2017-11,11604934
000038.SZ,2017-12,11606081
000038.SZ,2018-01,11607794
000038.SZ,2018-02,11609578
000038.SZ,2018-08,11610538
000038.SZ,2018-09,11611038
000038.SZ,2018-10,11612604
000038.SZ,2018-11,11614099
000038.SZ,2018-12,11615937
000038.SZ,2019-01,11617588
000038.SZ,2019-02,11619389
000038.SZ,2019-03,11620632
000038.SZ,2019-04,11622372
000038.SZ,2019-05,11624124
000038.SZ,2019-06,11625782
000038.SZ,2019-07,11627272
000038.SZ,2019-08,11629077
000038.SZ,2019-09,11630836
000038.SZ,2019-10,11632546
000038.SZ,2019-11,11634055
000038.SZ,2019-12,11635810
000038.SZ,2020-01,11637667
000038.SZ,2020-02,11639001
000038.SZ,2020-03,11640636
000038.SZ,2020-04,11642370
000038.SZ,2020-05,11644036
000038.SZ,2020-06,11645540
000038.SZ,2020-07,11647230
000038.SZ,2020-08,11649161
000038.SZ,2020-09,11650925
000038.SZ,2020-10,11652756
000038.SZ,2020-11,11654079
000038.SZ,2020-12,11655809
000038.SZ,2021-01,11657682
000038.SZ,2021-02,11659229
000038.SZ,2021-03,11660393
000038.SZ,2021-04,11662270
000038.SZ,2021-05,11664011
000038.SZ,2021-06,11665500
000038.SZ,2021-07,11667230
000038.SZ,2021-08,11669015
000038.SZ,2021-09,11670684
000038.SZ,2021-10,11672213
000038.SZ,2021-11,11673445
000038.SZ,2021-12,11675127
000039.SZ,2000-12,11676807
000039.SZ,2001-01,11677917
000039.SZ,2001-02,11679033
000039.SZ,2001-03,11680458
000039.SZ,2001-04,11682126
000039.SZ,2001-05,11683791
000039.SZ,2001-06,11685125
000039.SZ,2001-07,11686778
000039.SZ,2001-08,11688512
000039.SZ,2001-09,11690341
000039.SZ,2001-10,11691900
000039.SZ,2001-11,11693157
000039.SZ,2001-12,11694877
000039.SZ,2002-01,11696530
000039.SZ,2002-02,11698052
000039.SZ,2002-03,11698840
000039.SZ,2002-04,11700516
000039.SZ,2002-05,11702253
000039.SZ,2002-06,11703604
000039.SZ,2002-07,11705190
000039.SZ,2002-08,11707012
000039.SZ,2002-09,11708748
000039.SZ,2002-10,11710317
000039.SZ,2002-11,11711746
000039.SZ,2002-12,11713327
000039.SZ,2003-01,11715061
000039.SZ,2003-02,11716646
000039.SZ,2003-03,11717824
000039.SZ,2003-04,11719499
000039.SZ,2003-05,11721248
000039.SZ,2003-06,11722444
000039.SZ,2003-07,11724001
000039.SZ,2003-08,11725831
000039.SZ,2003-09,11727471
000039.SZ,2003-10,11729205
000039.SZ,2003-11,11730632
000039.SZ,2003-12,11731995
000039.SZ,2004-01,11733863
000039.SZ,2004-02,11734925
000039.SZ,2004-03,11736544
000039.SZ,2004-04,11738415
000039.SZ,2004-05,11740121
000039.SZ,2004-06,11741414
000039.SZ,2004-07,11743205
000039.SZ,2004-08,11744983
000039.SZ,2004-09,11746773
000039.SZ,2004-10,11748575
000039.SZ,2004-11,11749885
000039.SZ,2004-12,11751679
000039.SZ,2005-01,11753478
000039.SZ,2005-02,11755098
000039.SZ,2005-03,11756162
000039.SZ,2005-04,11758059
000039.SZ,2005-05,11759700
000039.SZ,2005-06,11761113
000039.SZ,2005-07,11762907
000039.SZ,2005-08,11764543
000039.SZ,2005-09,11766446
000039.SZ,2005-10,11768239
000039.SZ,2005-11,11769421
000039.SZ,2005-12,11771127
000039.SZ,2006-01,11772771
000039.SZ,2006-02,11774039
000039.SZ,2006-03,11775370
000039.SZ,2006-04,11775984
000039.SZ,2006-05,11776568
000039.SZ,2006-06,11777070
000039.SZ,2006-07,11778806
000039.SZ,2006-08,11780531
000039.SZ,2006-09,11782429
000039.SZ,2006-10,11784172
000039.SZ,2006-11,11785577
000039.SZ,2006-12,11787406
000039.SZ,2007-01,11789139
000039.SZ,2007-02,11790795
000039.SZ,2007-03,11792040
000039.SZ,2007-04,11793865
000039.SZ,2007-05,11795522
000039.SZ,2007-06,11797021
000039.SZ,2007-07,11798759
000039.SZ,2007-08,11800493
000039.SZ,2007-09,11802151
000039.SZ,2007-10,11803809
000039.SZ,2007-11,11805240
000039.SZ,2007-12,11807066
000039.SZ,2008-01,11808721
000039.SZ,2008-02,11810543
000039.SZ,2008-03,11811858
000039.SZ,2008-04,11813596
000039.SZ,2008-05,11815264
000039.SZ,2008-06,11816919
000039.SZ,2008-07,11818573
000039.SZ,2008-08,11820456
000039.SZ,2008-09,11822094
000039.SZ,2008-10,11823470
000039.SZ,2008-11,11825017
000039.SZ,2008-12,11826553
000039.SZ,2009-01,11828263
000039.SZ,2009-02,11829423
000039.SZ,2009-03,11830998
000039.SZ,2009-04,11832716
000039.SZ,2009-05,11834291
000039.SZ,2009-06,11835708
000039.SZ,2009-07,11837369
000039.SZ,2009-08,11839277
000039.SZ,2009-09,11841025
000039.SZ,2009-10,11842833
000039.SZ,2009-11,11844162
000039.SZ,2009-12,11845899
000039.SZ,2010-01,11847720
000039.SZ,2010-02,11849378
000039.SZ,2010-03,11850609
000039.SZ,2010-04,11852510
000039.SZ,2010-05,11854161
000039.SZ,2010-06,11855806
000039.SZ,2010-07,11857350
000039.SZ,2010-08,11859153
000039.SZ,2010-09,11860982
000039.SZ,2010-10,11862473
000039.SZ,2010-11,11863803
000039.SZ,2010-12,11865548
000039.SZ,2011-01,11867465
000039.SZ,2011-02,11869126
000039.SZ,2011-03,11870380
000039.SZ,2011-04,11872303
000039.SZ,2011-05,11873792
000039.SZ,2011-06,11875544
000039.SZ,2011-07,11877289
000039.SZ,2011-08,11879051
000039.SZ,2011-09,11880896
000039.SZ,2011-10,11882583
000039.SZ,2011-11,11883924
000039.SZ,2011-12,11885769
000039.SZ,2012-01,11887592
000039.SZ,2012-02,11888848
000039.SZ,2012-03,11890587
000039.SZ,2012-04,11892336
000039.SZ,2012-05,11893745
000039.SZ,2012-06,11895482
000039.SZ,2012-07,11897122
000039.SZ,2012-08,11897942
000039.SZ,2012-09,11899028
000039.SZ,2012-10,11900624
000039.SZ,2012-11,11902083
000039.SZ,2012-12,11903803
000039.SZ,2013-01,11905515
000039.SZ,2013-02,11907195
000039.SZ,2013-03,11908443
000039.SZ,2013-04,11910178
000039.SZ,2013-05,11911663
000039.SZ,2013-06,11913469
000039.SZ,2013-07,11914862
000039.SZ,2013-08,11916741
000039.SZ,2013-09,11918562
000039.SZ,2013-10,11920159
000039.SZ,2013-11,11921664
000039.SZ,2013-12,11923414
000039.SZ,2014-01,11925164
000039.SZ,2014-02,11926906
000039.SZ,2014-03,11928248
000039.SZ,2014-04,11929981
000039.SZ,2014-05,11931715
000039.SZ,2014-06,11933344
000039.SZ,2014-07,11934971
000039.SZ,2014-08,11936869
000039.SZ,2014-09,11938609
000039.SZ,2014-10,11940363
000039.SZ,2014-11,11941867
000039.SZ,2014-12,11943538
000039.SZ,2015-01,11945457
000039.SZ,2015-02,11947124
000039.SZ,2015-03,11948371
000039.SZ,2015-04,11950117
000039.SZ,2015-05,11951886
000039.SZ,2015-06,11953565
000039.SZ,2015-07,11955341
000039.SZ,2015-08,11957282
000039.SZ,2015-09,11959043
000039.SZ,2015-10,11960708
000039.SZ,2015-11,11962122
000039.SZ,2015-12,11963884
000039.SZ,2016-01,11965809
000039.SZ,2016-02,11967471
000039.SZ,2016-03,11968803
000039.SZ,2016-04,11970724
000039.SZ,2016-05,11972390
000039.SZ,2016-06,11974116
000039.SZ,2016-07,11975765
000039.SZ,2016-08,11977516
000039.SZ,2016-09,11979419
000039.SZ,2016-10,11981073
000039.SZ,2016-11,11982386
000039.SZ,2016-12,11984199
000039.SZ,2017-01,11985999
000039.SZ,2017-02,11987473
000039.SZ,2017-03,11988952
000039.SZ,2017-04,11990848
000039.SZ,2017-05,11992324
000039.SZ,2017-06,11993964
000039.SZ,2017-07,11995788
000039.SZ,2017-08,11997516
000039.SZ,2017-09,11999420
000039.SZ,2017-10,12001150
000039.SZ,2017-11,12002549
000039.SZ,2017-12,12004373
000039.SZ,2018-01,12006109
000039.SZ,2018-02,12007935
000039.SZ,2018-03,12009175
000039.SZ,2018-04,12010989
000039.SZ,2018-05,12012484
000039.SZ,2018-06,12014292
000039.SZ,2018-07,12015930
000039.SZ,2018-08,12017739
000039.SZ,2018-09,12019657
000039.SZ,2018-10,12021242
000039.SZ,2018-11,12022733
